Date,JMOM,VUG,VONV,IUSV,FREL,XSW,VHT,MGK,JVAL,VOT,VIOG,NURE,GLD,XLU,TQQQ,VCR,FNCL,IFRA,PBD,RYT,FTEC,SCHI,SUSC,VTC,VCIT
2020-06-01,30.174095153808594,192.0107421875,48.385276794433594,50.837284088134766,22.118900299072266,109.0882339477539,189.98007202148438,154.85324096679688,23.048381805419922,160.92922973632812,140.61471557617188,22.549537658691406,163.66000366210938,56.7404670715332,20.947500228881836,187.3916015625,32.23826217651367,22.81273078918457,14.648653984069824,192.56175231933594,76.12763214111328,49.396202087402344,26.031335830688477,86.0617904663086,88.78105163574219
2020-06-02,30.33251953125,193.33447265625,48.836666107177734,51.334754943847656,22.325790405273438,109.47752380371094,191.22674560546875,155.9705810546875,23.278100967407227,162.49349975585938,141.54086303710938,22.648670196533203,162.60000610351562,57.10683822631836,21.364999771118164,189.24676513671875,32.51642608642578,23.246129989624023,14.717703819274902,194.71261596679688,76.81693267822266,49.58869552612305,26.10346794128418,86.41573333740234,89.08533477783203
2020-06-03,30.72709846496582,195.0138702392578,49.979557037353516,52.4349250793457,23.021713256835938,111.06458282470703,190.4281005859375,157.028564453125,23.881113052368164,164.8992462158203,146.18138122558594,23.487512588500977,159.60000610351562,57.792606353759766,21.655000686645508,193.51075744628906,33.801734924316406,23.85154914855957,14.993907928466797,198.88609313964844,77.53575897216797,49.580039978027344,26.0361385345459,86.27224731445312,88.99974822998047
2020-06-04,30.291194915771484,193.03810119628906,50.24365997314453,52.645389556884766,22.796010971069336,108.49932861328125,188.54833984375,155.49595642089844,24.06393051147461,162.83010864257812,147.03855895996094,23.573301315307617,161.27999877929688,56.759254455566406,21.21500015258789,192.96681213378906,34.46358108520508,23.966867446899414,15.082688331604004,197.62318420410156,76.82676696777344,49.54347610473633,26.074613571166992,86.19571685791016,89.02826690673828
2020-06-05,30.97113037109375,197.37481689453125,51.761104583740234,54.31955337524414,23.642391204833984,109.93666076660156,191.51893615722656,159.00611877441406,24.89569664001465,166.63182067871094,152.58551025390625,24.707643508911133,158.00999450683594,57.482601165771484,22.47249984741211,197.8038787841797,35.81602478027344,24.985506057739258,15.349026679992676,204.05606079101562,78.70755767822266,49.63971710205078,26.141937255859375,86.47313690185547,89.12337493896484
2020-06-08,31.2545223236084,199.03443908691406,52.78873825073242,55.37188720703125,24.23486328125,111.79322052001953,192.98959350585938,160.16302490234375,25.460420608520508,168.19606018066406,153.62001037597656,25.69899559020996,159.72000122070312,59.02324295043945,22.97249984741211,201.4559326171875,36.59296798706055,25.403533935546875,15.595638275146484,205.79254150390625,79.20977020263672,49.80142593383789,26.238122940063477,86.70272827148438,89.45616912841797
2020-06-09,31.044925689697266,199.39996337890625,51.72749710083008,54.24302291870117,23.86809730529785,110.55552673339844,191.11959838867188,160.84527587890625,24.965572357177734,166.0279083251953,150.99923706054688,25.07939910888672,161.25999450683594,57.839576721191406,23.485000610351562,199.4842071533203,35.81602478027344,24.754873275756836,15.467400550842285,203.3061981201172,79.40670776367188,49.86783981323242,26.21888542175293,86.66444396972656,89.53224182128906
2020-06-10,31.05476951599121,200.73355102539062,50.599021911621094,53.12372589111328,23.24741554260254,110.55552673339844,190.94430541992188,162.37789916992188,24.39797592163086,165.31507873535156,147.15679931640625,24.049917221069336,163.57000732421875,57.50139236450195,24.332500457763672,197.94955444335938,34.37724685668945,24.07257080078125,15.51672077178955,202.8424835205078,80.55880737304688,50.11808395385742,26.35065269470215,87.1905517578125,89.9505844116211
2020-06-11,29.42232894897461,190.1239471435547,47.285614013671875,49.54579162597656,21.789749145507812,104.16735076904297,180.3768310546875,153.92381286621094,22.72294807434082,155.7117919921875,136.23037719726562,22.429431915283203,162.38999938964844,55.25619888305664,20.75,186.58544921875,31.614789962768555,22.14100456237793,14.559873580932617,189.21705627441406,75.92085266113281,49.632015228271484,26.126548767089844,86.3392333984375,89.08533477783203
2020-06-12,29.72539710998535,192.11940002441406,48.12596893310547,50.387657165527344,22.56089973449707,105.5048599243164,181.5066375732422,155.446533203125,23.102937698364258,157.67205810546875,138.8905487060547,23.20154571533203,162.6199951171875,55.11528396606445,21.200000762939453,188.80970764160156,32.573970794677734,22.517704010009766,14.865670204162598,192.39401245117188,76.92525482177734,49.804298400878906,26.17367935180664,86.64340209960938,89.45616912841797
